hour,day_of_week,weather_main,temp,rain_1h,holiday,traffic_level
15,4,Clear,308.43,0.0,,High
16,4,Clouds,309.29,0.0,,High
17,4,Clouds,309.08,0.0,,High
18,4,Clouds,308.87,0.0,,High
19,4,Clouds,307.68,0.0,,Medium
20,4,Clouds,306.29,0.0,,Medium
21,4,Clear,305.15,0.0,,Medium
22,4,Clear,304.08,0.0,,Medium
23,4,Clear,303.55,0.0,,Medium
0,5,Clear,302.87,0.0,,Low
1,5,Clear,302.58,0.0,,Low
2,5,Thunderstorm,302.55,0.0,,Low
3,5,Rain,302.29,0.0,,Low
3,5,Thunderstorm,302.29,0.0,,Low
4,5,Rain,301.29,0.0,,Low
5,5,Clear,300.48,0.0,,Low
6,5,Clear,300.08,0.0,,Low
7,5,Clouds,299.92,0.0,,Medium
8,5,Clear,299.62,0.0,,Medium
9,5,Clouds,299.61,0.0,,Medium
10,5,Clouds,300.07,0.0,,Medium
11,5,Clouds,300.43,0.0,,High
12,5,Clouds,301.55,0.0,,High
13,5,Clouds,302.57,0.0,,High
14,5,Clouds,302.88,0.0,,High
15,5,Clouds,303.08,0.0,,High
16,5,Clouds,302.3,0.0,,High
17,5,Thunderstorm,301.44,0.0,,High
18,5,Rain,300.82,0.0,,Medium
19,5,Clouds,300.68,0.0,,Medium
20,5,Clouds,299.88,0.0,,Medium
21,5,Clouds,299.48,0.0,,Medium
22,5,Clouds,298.48,0.0,,Medium
23,5,Clouds,297.62,0.0,,Medium
0,6,Clear,297.15,0.0,,Low
1,6,Clear,296.65,0.0,,Low
2,6,Rain,296.15,0.0,,Low
3,6,Rain,295.62,0.0,,Low
3,6,Drizzle,295.62,0.0,,Low
4,6,Rain,295.36,0.0,,Low
4,6,Drizzle,295.36,0.0,,Low
5,6,Rain,294.61,0.0,,Low
5,6,Drizzle,294.61,0.0,,Low
6,6,Rain,294.44,0.0,,Low
6,6,Mist,294.44,0.0,,Low
7,6,Rain,294.15,0.0,,Low
8,6,Rain,294.21,0.0,,Low
8,6,Drizzle,294.21,0.0,,Low
9,6,Rain,294.02,0.0,,Medium
9,6,Mist,294.02,0.0,,Medium
9,6,Drizzle,294.02,0.0,,Medium
10,6,Rain,293.86,0.0,,Medium
10,6,Mist,293.86,0.0,,Medium
11,6,Rain,293.21,0.0,,Medium
11,6,Mist,293.21,0.0,,Medium
11,6,Drizzle,293.21,0.0,,Medium
12,6,Rain,292.15,0.0,,Medium
12,6,Mist,292.15,0.0,,Medium
12,6,Fog,292.15,0.0,,Medium
13,6,Rain,290.87,0.0,,High
13,6,Mist,290.87,0.0,,High
14,6,Rain,292.41,0.0,,High
15,6,Rain,293.41,0.0,,High
16,6,Clouds,293.08,0.0,,High
17,6,Clouds,292.93,0.0,,High
18,6,Clouds,293.68,0.0,,Medium
19,6,Clouds,294.72,0.0,,Medium
20,6,Clear,295.0,0.0,,Medium
21,6,Clear,293.82,0.0,,Medium
22,6,Clear,291.62,0.0,,Medium
23,6,Haze,290.44,0.0,,Medium
0,0,Clear,290.22,0.0,,Low
1,0,Clear,290.58,0.0,,Low
2,0,Clear,290.73,0.0,,Low
3,0,Clear,291.22,0.0,,Low
4,0,Clear,291.46,0.0,,Low
5,0,Clear,291.3,0.0,,Medium
6,0,Clear,291.15,0.0,,High
7,0,Clear,292.28,0.0,,High
8,0,Clear,294.15,0.0,,High
9,0,Clouds,296.01,0.0,,High
10,0,Clear,297.07,0.0,,High
11,0,Clear,299.08,0.0,,High
12,0,Clear,299.88,0.0,,High
13,0,Clouds,300.88,0.0,,High
14,0,Clouds,301.65,0.0,,High
15,0,Clear,302.36,0.0,,High
16,0,Clouds,302.95,0.0,,High
17,0,Clouds,303.21,0.0,,High
18,0,Clouds,303.02,0.0,,Medium
19,0,Clouds,302.29,0.0,,Medium
20,0,Clouds,301.22,0.0,,Medium
21,0,Clouds,299.51,0.0,,Medium
22,0,Rain,298.43,0.0,,Medium
23,0,Clouds,297.82,0.0,,Low
0,1,Clear,297.35,0.0,,Low
1,1,Clear,296.55,0.0,,Low
2,1,Thunderstorm,295.95,0.0,,Low
3,1,Clear,295.62,0.0,,Low
4,1,Rain,295.02,0.0,,Low
4,1,Thunderstorm,295.02,0.0,,Low
5,1,Rain,294.65,0.0,,Medium
6,1,Rain,294.04,0.0,,High
7,1,Rain,294.22,0.0,,High
7,1,Thunderstorm,294.22,0.0,,High
8,1,Rain,294.02,0.0,,High
8,1,Drizzle,294.02,0.0,,High
9,1,Rain,293.79,0.0,,High
10,1,Rain,293.86,0.0,,High
11,1,Rain,294.48,0.0,,High
12,1,Rain,295.0,0.0,,High
13,1,Rain,296.0,0.0,,High
14,1,Rain,297.0,0.0,,High
14,1,Drizzle,297.0,0.0,,High
15,1,Rain,297.15,0.0,,High
15,1,Drizzle,297.15,0.0,,High
16,1,Rain,298.79,0.0,,High
17,1,Clouds,300.94,0.0,,High
18,1,Clouds,302.14,0.0,,High
19,1,Clouds,302.15,0.0,,Medium
20,1,Clear,301.62,0.0,,Medium
21,1,Clouds,300.15,0.0,,Medium
22,1,Clouds,298.51,0.0,,Medium
23,1,Clear,298.15,0.0,,Low
0,2,Mist,297.55,0.0,Independence Day,Low
1,2,Clear,297.42,0.0,,Low
2,2,Clear,297.09,0.0,,Low
3,2,Haze,296.72,0.0,,Low
4,2,Clear,297.15,0.0,,Low
5,2,Clear,297.01,0.0,,Low
6,2,Clear,297.01,0.0,,Low
7,2,Clear,297.22,0.0,,Low
8,2,Clear,298.43,0.0,,Low
9,2,Rain,299.79,0.0,,Low
10,2,Thunderstorm,298.61,0.0,,Low
10,2,Rain,298.61,0.0,,Low
10,2,Mist,298.61,0.0,,Low
11,2,Thunderstorm,294.94,0.0,,Medium
11,2,Rain,294.94,0.0,,Medium
12,2,Rain,294.94,0.0,,Medium
13,2,Clear,296.87,0.0,,Medium
14,2,Thunderstorm,298.98,0.0,,Medium
15,2,Thunderstorm,297.62,0.0,,Medium
15,2,Rain,297.62,0.0,,Medium
16,2,Rain,296.89,0.0,,Medium
16,2,Thunderstorm,296.89,0.0,,Medium
17,2,Thunderstorm,296.69,0.0,,Medium
17,2,Rain,296.69,0.0,,Medium
18,2,Clouds,298.87,0.0,,Medium
19,2,Clouds,299.93,0.0,,Medium
20,2,Clear,299.15,0.0,,Medium
21,2,Clear,298.3,0.0,,Medium
22,2,Clouds,296.62,0.0,,Medium
23,2,Mist,295.96,0.0,,Low
0,3,Haze,295.82,0.0,,Low
0,3,Mist,295.82,0.0,,Low
1,3,Mist,295.69,0.0,,Low
2,3,Mist,295.58,0.0,,Low
3,3,Mist,295.44,0.0,,Low
4,3,Mist,295.49,0.0,,Low
5,3,Mist,295.36,0.0,,Medium
6,3,Mist,295.49,0.0,,High
7,3,Clear,295.15,0.0,,High
8,3,Clouds,295.61,0.0,,High
9,3,Clouds,296.08,0.0,,High
10,3,Clouds,296.58,0.0,,High
11,3,Clouds,297.14,0.0,,High
12,3,Clouds,298.14,0.0,,High
13,3,Clear,299.08,0.0,,High
14,3,Clouds,299.57,0.0,,High
15,3,Clouds,299.72,0.0,,High
16,3,Clear,300.02,0.0,,High
17,3,Clear,300.08,0.0,,High
18,3,Clear,299.79,0.0,,High
19,3,Clear,299.72,0.0,,Medium
20,3,Clear,299.02,0.0,,Medium
21,3,Clear,297.49,0.0,,Medium
22,3,Clear,294.83,0.0,,Medium
23,3,Clear,292.82,0.0,,Low
0,4,Clear,291.95,0.0,,Low
1,4,Mist,290.69,0.0,,Low
2,4,Clear,290.16,0.0,,Low
3,4,Clear,289.55,0.0,,Low
4,4,Mist,289.02,0.0,,Low
5,4,Fog,288.55,0.0,,Medium
6,4,Clear,287.59,0.0,,High
7,4,Clear,288.68,0.0,,High
8,4,Clear,291.07,0.0,,High
9,4,Clear,293.67,0.0,,High
10,4,Clear,295.36,0.0,,High
11,4,Clear,296.69,0.0,,High
12,4,Clear,297.61,0.0,,High
13,4,Clear,298.35,0.0,,High
14,4,Clear,298.88,0.0,,High
15,4,Clear,299.28,0.0,,High
16,4,Clear,299.65,0.0,,High
17,4,Clouds,300.02,0.0,,High
18,4,Thunderstorm,299.72,0.0,,High
19,4,Clouds,299.15,0.0,,Medium
20,4,Clear,298.3,0.0,,Medium
21,4,Clouds,297.15,0.0,,Medium
22,4,Clouds,295.24,0.0,,Medium
23,4,Clear,293.94,0.0,,Medium
0,5,Clear,292.87,0.0,,Low
1,5,Clear,292.58,0.0,,Low
2,5,Clear,292.29,0.0,,Low
3,5,Clear,291.8,0.0,,Low
4,5,Clear,291.44,0.0,,Low
5,5,Clear,291.22,0.0,,Low
6,5,Clear,291.01,0.0,,Low
7,5,Clear,291.58,0.0,,Low
8,5,Clear,293.08,0.0,,Medium
9,5,Clear,294.51,0.0,,Medium
10,5,Clear,295.93,0.0,,Medium
11,5,Clear,297.58,0.0,,High
12,5,Clear,298.29,0.0,,High
13,5,Clear,299.35,0.0,,High
14,5,Clear,300.29,0.0,,Medium
15,5,Clear,301.02,0.0,,High
16,5,Clear,301.61,0.0,,High
17,5,Clear,302.01,0.0,,High
18,5,Clear,301.75,0.0,,Medium
19,5,Clear,301.42,0.0,,Medium
20,5,Clear,300.62,0.0,,Medium
21,5,Clear,299.22,0.0,,Medium
22,5,Clear,297.63,0.0,,Medium
23,5,Clear,296.3,0.0,,Medium
0,6,Clear,295.59,0.0,,Low
1,6,Clear,295.08,0.0,,Low
2,6,Clear,294.44,0.0,,Low
3,6,Clear,294.01,0.0,,Low
4,6,Clear,293.87,0.0,,Low
5,6,Clear,293.73,0.0,,Low
6,6,Clear,293.37,0.0,,Low
7,6,Clear,293.51,0.0,,Low
8,6,Clear,295.15,0.0,,Low
9,6,Clear,296.15,0.0,,Medium
10,6,Clear,298.01,0.0,,Medium
11,6,Clear,299.38,0.0,,Medium
12,6,Clear,300.84,0.0,,High
13,6,Clear,301.92,0.0,,High
14,6,Clear,303.15,0.0,,High
15,6,Clear,304.15,0.0,,High
16,6,Clouds,304.65,0.0,,High
17,6,Clouds,305.01,0.0,,High
18,6,Clouds,304.43,0.0,,Medium
19,6,Clouds,304.02,0.0,,Medium
20,6,Clouds,302.82,0.0,,Medium
21,6,Clouds,301.02,0.0,,Medium
22,6,Clouds,299.35,0.0,,Medium
23,6,Clear,298.55,0.0,,Low
0,0,Clear,297.89,0.0,,Low
1,0,Rain,297.15,0.0,,Low
2,0,Rain,296.66,0.0,,Low
3,0,Thunderstorm,295.89,0.0,,Low
3,0,Rain,295.89,0.0,,Low
4,0,Rain,295.65,0.0,,Low
5,0,Rain,295.58,0.0,,Medium
5,0,Drizzle,295.58,0.0,,Medium
6,0,Clear,295.37,0.0,,High
7,0,Clouds,295.29,0.0,,High
8,0,Clear,296.07,0.0,,High
9,0,Clouds,297.44,0.0,,High
10,0,Clouds,298.76,0.0,,High
11,0,Clouds,299.34,0.0,,High
12,0,Clouds,300.72,0.0,,High
13,0,Clouds,301.48,0.0,,High
14,0,Clouds,302.23,0.0,,High
15,0,Clouds,303.15,0.0,,High
16,0,Clouds,303.94,0.0,,High
17,0,Clouds,304.08,0.0,,High
18,0,Clouds,304.15,0.0,,High
19,0,Clouds,303.87,0.0,,Medium
20,0,Clear,302.69,0.0,,Medium
21,0,Clear,300.82,0.0,,Medium
22,0,Haze,298.3,0.0,,Medium
23,0,Clear,296.15,0.0,,Low
0,1,Clear,294.3,0.0,,Low
1,1,Clear,292.9,0.0,,Low
2,1,Clear,291.59,0.0,,Low
3,1,Fog,291.42,0.0,,Low
4,1,Mist,291.03,0.0,,Low
5,1,Mist,290.16,0.0,,Medium
6,1,Clear,289.79,0.0,,High
7,1,Clear,290.37,0.0,,High
8,1,Clouds,292.94,0.0,,High
9,1,Clouds,294.55,0.0,,High
10,1,Drizzle,295.15,0.0,,High
10,1,Rain,295.15,0.0,,High
11,1,Rain,295.41,0.0,,High
12,1,Rain,295.91,0.0,,High
13,1,Rain,296.68,0.0,,High
14,1,Clouds,298.64,0.0,,High
15,1,Clear,300.22,0.0,,High
16,1,Clouds,301.28,0.0,,High
17,1,Clouds,301.72,0.0,,High
18,1,Clouds,301.8,0.0,,High
19,1,Clear,301.54,0.0,,Medium
20,1,Clear,300.38,0.0,,Medium
21,1,Clouds,298.76,0.0,,Medium
22,1,Clouds,296.89,0.0,,Medium
23,1,Clear,295.75,0.0,,Low
0,2,Clear,294.89,0.0,,Low
1,2,Clear,294.09,0.0,,Low
2,2,Clear,293.43,0.0,,Low
3,2,Mist,293.09,0.0,,Low
4,2,Clear,293.15,0.0,,Low
5,2,Clear,292.83,0.0,,Medium
6,2,Clear,292.89,0.0,,High
7,2,Clouds,293.92,0.0,,High
8,2,Clouds,295.36,0.0,,High
9,2,Clouds,297.0,0.0,,High
10,2,Clouds,298.01,0.0,,High
11,2,Clouds,298.81,0.0,,High
12,2,Clouds,300.54,0.0,,High
13,2,Clouds,302.15,0.0,,High
14,2,Clear,303.35,0.0,,High
15,2,Clouds,304.08,0.0,,High
16,2,Clouds,304.95,0.0,,High
17,2,Clouds,304.79,0.0,,High
18,2,Clouds,304.15,0.0,,High
19,2,Clouds,303.72,0.0,,Medium
20,2,Clouds,303.15,0.0,,Medium
21,2,Thunderstorm,301.93,0.0,,Medium
22,2,Rain,301.51,0.0,,Low
23,2,Clear,300.82,0.0,,Low
0,3,Clear,300.44,0.0,,Low
1,3,Clear,299.82,0.0,,Low
2,3,Clear,299.51,0.0,,Low
3,3,Clear,299.02,0.0,,Low
4,3,Thunderstorm,298.62,0.0,,Low
5,3,Clear,297.92,0.0,,Medium
6,3,Thunderstorm,297.72,0.0,,High
7,3,Clear,297.44,0.0,,High
8,3,Rain,297.62,0.0,,High
8,3,Thunderstorm,297.62,0.0,,High
9,3,Thunderstorm,298.08,0.0,,High
10,3,Thunderstorm,298.95,0.0,,High
11,3,Thunderstorm,300.58,0.0,,High
12,3,Rain,301.36,0.0,,High
13,3,Clouds,302.36,0.0,,High
14,3,Haze,303.93,0.0,,High
15,3,Clear,304.86,0.0,,High
16,3,Clouds,305.71,0.0,,High
17,3,Thunderstorm,305.22,0.0,,High
18,3,Thunderstorm,300.82,0.0,,Medium
18,3,Mist,300.82,0.0,,Medium
18,3,Rain,300.82,0.0,,Medium
19,3,Thunderstorm,296.58,0.0,,Medium
19,3,Mist,296.58,0.0,,Medium
19,3,Rain,296.58,0.0,,Medium
20,3,Thunderstorm,296.37,0.0,,Medium
20,3,Rain,296.37,0.0,,Medium
20,3,Mist,296.37,0.0,,Medium
21,3,Rain,296.15,0.0,,Medium
21,3,Mist,296.15,0.0,,Medium
21,3,Thunderstorm,296.15,0.0,,Medium
22,3,Rain,295.94,0.0,,Low
23,3,Mist,295.87,0.0,,Low
23,3,Rain,295.87,0.0,,Low
0,4,Mist,295.72,0.0,,Low
1,4,Thunderstorm,296.06,0.0,,Low
1,4,Mist,296.06,0.0,,Low
2,4,Rain,295.72,0.0,,Low
2,4,Mist,295.72,0.0,,Low
2,4,Thunderstorm,295.72,0.0,,Low
3,4,Rain,295.58,0.0,,Low
3,4,Mist,295.58,0.0,,Low
3,4,Thunderstorm,295.58,0.0,,Low
4,4,Mist,295.22,0.0,,Low
4,4,Rain,295.22,0.0,,Low
5,4,Mist,295.15,0.0,,Medium
5,4,Rain,295.15,0.0,,Medium
6,4,Rain,295.3,0.0,,High
6,4,Mist,295.3,0.0,,High
6,4,Drizzle,295.3,0.0,,High
7,4,Mist,295.15,0.0,,High
7,4,Rain,295.15,0.0,,High
7,4,Drizzle,295.15,0.0,,High
8,4,Rain,295.28,0.0,,High
8,4,Mist,295.28,0.0,,High
8,4,Drizzle,295.28,0.0,,High
9,4,Rain,295.42,0.0,,High
9,4,Mist,295.42,0.0,,High
10,4,Rain,295.22,0.0,,High
10,4,Mist,295.22,0.0,,High
10,4,Drizzle,295.22,0.0,,High
11,4,Rain,295.22,0.0,,High
11,4,Mist,295.22,0.0,,High
12,4,Rain,295.65,0.0,,High
12,4,Mist,295.65,0.0,,High
13,4,Rain,296.55,0.0,,High
14,4,Rain,297.22,0.0,,High
15,4,Rain,297.89,0.0,,High
16,4,Rain,297.64,0.0,,High
17,4,Clouds,298.55,0.0,,High
18,4,Clouds,299.94,0.0,,High
19,4,Clouds,299.95,0.0,,Medium
20,4,Clear,299.89,0.0,,Medium
21,4,Clear,297.9,0.0,,Medium
22,4,Clouds,296.43,0.0,,Medium
23,4,Rain,295.01,0.0,,Low
23,4,Haze,295.01,0.0,,Low
23,4,Mist,295.01,0.0,,Low
0,5,Mist,294.3,0.0,,Low
1,5,Rain,293.31,0.0,,Low
1,5,Mist,293.31,0.0,,Low
1,5,Fog,293.31,0.0,,Low
2,5,Fog,293.01,0.0,,Low
2,5,Mist,293.01,0.0,,Low
3,5,Mist,292.79,0.0,,Low
3,5,Fog,292.79,0.0,,Low
4,5,Mist,291.84,0.0,,Low
4,5,Fog,291.84,0.0,,Low
5,5,Fog,291.61,0.0,,Low
5,5,Mist,291.61,0.0,,Low
6,5,Mist,290.98,0.0,,Low
6,5,Fog,290.98,0.0,,Low
7,5,Mist,292.0,0.0,,Low
7,5,Fog,292.0,0.0,,Low
8,5,Mist,293.69,0.0,,Medium
8,5,Fog,293.69,0.0,,Medium
9,5,Haze,296.15,0.0,,Medium
9,5,Mist,296.15,0.0,,Medium
10,5,Clear,298.07,0.0,,Medium
11,5,Clear,299.46,0.0,,High
12,5,Clouds,300.81,0.0,,High
13,5,Clear,301.79,0.0,,High
14,5,Clouds,302.51,0.0,,High
15,5,Clouds,303.01,0.0,,High
16,5,Clouds,303.15,0.0,,High
17,5,Clouds,303.22,0.0,,High
18,5,Clouds,303.15,0.0,,High
19,5,Clouds,302.72,0.0,,Medium
20,5,Clouds,301.79,0.0,,Medium
21,5,Clouds,300.29,0.0,,Medium
22,5,Clear,297.62,0.0,,Medium
23,5,Clear,296.15,0.0,,Medium
0,6,Clear,295.38,0.0,,Low
1,6,Mist,294.69,0.0,,Low
2,6,Mist,293.93,0.0,,Low
3,6,Mist,293.65,0.0,,Low
4,6,Mist,293.55,0.0,,Low
5,6,Haze,293.01,0.0,,Low
5,6,Mist,293.01,0.0,,Low
6,6,Mist,292.84,0.0,,Low
6,6,Fog,292.84,0.0,,Low
7,6,Mist,293.43,0.0,,Low
8,6,Mist,295.72,0.0,,Low
9,6,Clear,298.21,0.0,,Medium
10,6,Clear,299.72,0.0,,Medium
11,6,Clouds,300.77,0.0,,Medium
12,6,Clouds,301.61,0.0,,High
13,6,Clear,301.92,0.0,,High
14,6,Clouds,302.65,0.0,,High
15,6,Clouds,303.08,0.0,,High
16,6,Clouds,303.22,0.0,,High
17,6,Clouds,303.22,0.0,,High
18,6,Clear,302.69,0.0,,Medium
19,6,Clouds,301.44,0.0,,Medium
20,6,Clouds,299.86,0.0,,Medium
21,6,Clouds,298.08,0.0,,Medium
22,6,Clouds,296.48,0.0,,Medium
23,6,Clear,295.84,0.0,,Low
0,0,Clear,294.84,0.0,,Low
1,0,Clear,293.42,0.0,,Low
2,0,Clear,292.75,0.0,,Low
3,0,Clear,291.75,0.0,,Low
4,0,Clear,291.08,0.0,,Low
5,0,Clear,290.69,0.0,,Medium
6,0,Clear,289.51,0.0,,High
7,0,Clear,289.93,0.0,,High
8,0,Clear,291.99,0.0,,High
9,0,Clear,294.22,0.0,,High
10,0,Clear,296.15,0.0,,High
11,0,Clear,298.08,0.0,,High
12,0,Clear,299.51,0.0,,High
13,0,Clear,300.15,0.0,,High
14,0,Clear,301.15,0.0,,High
15,0,Clouds,301.51,0.0,,High
16,0,Clouds,301.48,0.0,,High
17,0,Clear,301.72,0.0,,High
18,0,Clouds,301.44,0.0,,High
19,0,Clouds,301.01,0.0,,Medium
20,0,Clouds,300.22,0.0,,Medium
21,0,Clear,298.51,0.0,,Medium
22,0,Clouds,296.79,0.0,,Low
23,0,Clouds,295.35,0.0,,Low
0,1,Clouds,294.58,0.0,,Low
1,1,Clouds,294.0,0.0,,Low
2,1,Clouds,292.38,0.0,,Low
3,1,Clear,292.15,0.0,,Low
4,1,Clear,291.47,0.0,,Low
5,1,Clear,290.01,0.0,,Medium
6,1,Clear,289.22,0.0,,High
7,1,Clouds,289.76,0.0,,High
8,1,Clouds,291.61,0.0,,High
9,1,Clouds,293.29,0.0,,High
10,1,Clear,294.69,0.0,,High
11,1,Clouds,295.75,0.0,,High
12,1,Clouds,296.58,0.0,,High
13,1,Clouds,297.15,0.0,,High
14,1,Clouds,298.02,0.0,,High
15,1,Clouds,298.42,0.0,,High
16,1,Clouds,299.22,0.0,,High
17,1,Clouds,299.15,0.0,,High
18,1,Clear,299.15,0.0,,High
19,1,Clear,299.09,0.0,,Medium
20,1,Clouds,298.44,0.0,,Medium
21,1,Clouds,296.22,0.0,,Medium
22,1,Clouds,293.76,0.0,,Medium
23,1,Clear,292.09,0.0,,Low
0,2,Clear,291.49,0.0,,Low
1,2,Clear,290.36,0.0,,Low
2,2,Clear,289.29,0.0,,Low
3,2,Clear,289.55,0.0,,Low
4,2,Clear,288.89,0.0,,Low
5,2,Clear,288.49,0.0,,Medium
6,2,Clear,288.29,0.0,,High
7,2,Clouds,288.62,0.0,,High
8,2,Clear,291.44,0.0,,High
9,2,Clear,293.94,0.0,,High
10,2,Clouds,295.95,0.0,,High
11,2,Clouds,297.55,0.0,,High
12,2,Clouds,298.55,0.0,,High
13,2,Clouds,299.44,0.0,,High
14,2,Clouds,299.75,0.0,,High
15,2,Clouds,300.08,0.0,,High
16,2,Clouds,299.95,0.0,,High
17,2,Clouds,300.08,0.0,,High
18,2,Clear,299.94,0.0,,High
19,2,Clouds,299.29,0.0,,Medium
20,2,Clouds,298.68,0.0,,Medium
21,2,Clouds,296.89,0.0,,Medium
22,2,Clouds,295.28,0.0,,Medium
23,2,Clear,294.94,0.0,,Low
0,3,Clear,293.88,0.0,,Low
1,3,Clear,293.49,0.0,,Low
2,3,Clear,293.09,0.0,,Low
3,3,Clear,292.62,0.0,,Low
4,3,Clear,292.73,0.0,,Low
5,3,Clear,292.59,0.0,,Medium
6,3,Clear,292.66,0.0,,High
7,3,Clear,293.23,0.0,,High
8,3,Rain,294.22,0.0,,High
8,3,Thunderstorm,294.22,0.0,,High
9,3,Rain,295.01,0.0,,High
10,3,Rain,295.28,0.0,,High
10,3,Mist,295.28,0.0,,High
11,3,Rain,295.28,0.0,,High
11,3,Mist,295.28,0.0,,High
11,3,Drizzle,295.28,0.0,,High
12,3,Rain,294.29,0.0,,High
12,3,Mist,294.29,0.0,,High
13,3,Rain,294.41,0.0,,High
13,3,Drizzle,294.41,0.0,,High
13,3,Mist,294.41,0.0,,High
14,3,Rain,294.65,0.0,,High
15,3,Rain,294.65,0.0,,High
16,3,Rain,294.08,0.0,,High
17,3,Rain,293.94,0.0,,High
17,3,Drizzle,293.94,0.0,,High
18,3,Rain,293.22,0.0,,High
18,3,Drizzle,293.22,0.0,,High
19,3,Rain,292.44,0.0,,Medium
19,3,Drizzle,292.44,0.0,,Medium
20,3,Rain,292.22,0.0,,Medium
21,3,Clouds,291.55,0.0,,Medium
22,3,Drizzle,291.42,0.0,,Medium
22,3,Rain,291.42,0.0,,Medium
23,3,Rain,291.42,0.0,,Low
23,3,Drizzle,291.42,0.0,,Low
0,4,Rain,291.51,0.0,,Low
1,4,Rain,291.35,0.0,,Low
1,4,Drizzle,291.35,0.0,,Low
2,4,Mist,291.51,0.0,,Low
2,4,Drizzle,291.51,0.0,,Low
2,4,Rain,291.51,0.0,,Low
3,4,Mist,291.15,0.0,,Low
3,4,Rain,291.15,0.0,,Low
3,4,Drizzle,291.15,0.0,,Low
4,4,Mist,291.15,0.0,,Low
4,4,Rain,291.15,0.0,,Low
4,4,Drizzle,291.15,0.0,,Low
5,4,Mist,291.35,0.0,,Medium
5,4,Rain,291.35,0.0,,Medium
5,4,Haze,291.35,0.0,,Medium
5,4,Drizzle,291.35,0.0,,Medium
6,4,Rain,291.35,0.0,,High
6,4,Mist,291.35,0.0,,High
6,4,Drizzle,291.35,0.0,,High
7,4,Rain,291.55,0.0,,High
7,4,Drizzle,291.55,0.0,,High
7,4,Mist,291.55,0.0,,High
8,4,Rain,291.75,0.0,,High
8,4,Drizzle,291.75,0.0,,High
9,4,Rain,291.79,0.0,,High
9,4,Mist,291.79,0.0,,High
9,4,Drizzle,291.79,0.0,,High
10,4,Rain,292.22,0.0,,High
10,4,Mist,292.22,0.0,,High
10,4,Drizzle,292.22,0.0,,High
11,4,Rain,293.5,0.0,,High
12,4,Drizzle,295.01,0.0,,High
12,4,Rain,295.01,0.0,,High
13,4,Rain,296.36,0.0,,High
14,4,Rain,297.41,0.0,,High
15,4,Rain,298.42,0.0,,High
16,4,Clouds,299.02,0.0,,High
17,4,Clouds,298.61,0.0,,High
18,4,Rain,297.62,0.0,,High
18,4,Thunderstorm,297.62,0.0,,High
19,4,Rain,295.56,0.0,,Medium
20,4,Rain,293.94,0.0,,Medium
21,4,Rain,293.28,0.0,,Medium
22,4,Clouds,292.72,0.0,,Medium
23,4,Clouds,292.22,0.0,,Medium
0,5,Clear,291.68,0.0,,Low
1,5,Clear,291.51,0.0,,Low
2,5,Clouds,291.08,0.0,,Low
3,5,Clouds,290.86,0.0,,Low
4,5,Clear,290.72,0.0,,Low
5,5,Clear,290.22,0.0,,Low
6,5,Clear,290.08,0.0,,Low
7,5,Mist,290.08,0.0,,Medium
8,5,Clear,291.28,0.0,,Medium
9,5,Clear,293.01,0.0,,Medium
10,5,Clear,294.43,0.0,,High
11,5,Clear,295.86,0.0,,High
12,5,Clouds,297.08,0.0,,High
13,5,Clouds,298.08,0.0,,High
14,5,Clouds,298.88,0.0,,High
15,5,Clouds,299.42,0.0,,High
16,5,Clouds,299.62,0.0,,High
17,5,Clouds,299.94,0.0,,High
18,5,Clouds,300.02,0.0,,High
19,5,Clouds,299.65,0.0,,Medium
20,5,Clouds,298.95,0.0,,Medium
21,5,Clouds,297.55,0.0,,Medium
22,5,Clouds,295.89,0.0,,Medium
23,5,Clear,294.82,0.0,,Medium
0,6,Clear,293.95,0.0,,Low
1,6,Clear,293.22,0.0,,Low
2,6,Clear,292.51,0.0,,Low
3,6,Clear,291.94,0.0,,Low
4,6,Clear,291.29,0.0,,Low
5,6,Clouds,290.68,0.0,,Low
6,6,Clouds,290.22,0.0,,Low
7,6,Clouds,290.35,0.0,,Low
8,6,Clouds,290.72,0.0,,Medium
9,6,Clouds,291.15,0.0,,Medium
10,6,Clouds,292.22,0.0,,Medium
11,6,Clouds,294.07,0.0,,High
12,6,Clear,294.86,0.0,,High
13,6,Clear,296.65,0.0,,High
14,6,Clouds,297.68,0.0,,High
15,6,Clouds,298.65,0.0,,High
16,6,Clouds,299.35,0.0,,High
17,6,Clouds,299.82,0.0,,High
18,6,Clouds,299.88,0.0,,High
19,6,Clouds,299.48,0.0,,Medium
20,6,Clouds,298.62,0.0,,Medium
21,6,Clouds,296.82,0.0,,Medium
22,6,Clouds,294.82,0.0,,Medium
23,6,Clear,293.55,0.0,,Low
0,0,Clear,292.82,0.0,,Low
1,0,Mist,291.69,0.0,,Low
2,0,Fog,291.16,0.0,,Low
2,0,Mist,291.16,0.0,,Low
3,0,Mist,290.22,0.0,,Low
3,0,Fog,290.22,0.0,,Low
4,0,Mist,289.69,0.0,,Low
4,0,Fog,289.69,0.0,,Low
5,0,Mist,289.82,0.0,,Medium
5,0,Fog,289.82,0.0,,Medium
6,0,Mist,289.62,0.0,,High
6,0,Fog,289.62,0.0,,High
7,0,Mist,289.95,0.0,,High
7,0,Fog,289.95,0.0,,High
8,0,Mist,291.22,0.0,,High
9,0,Clouds,293.28,0.0,,High
10,0,Clouds,295.0,0.0,,High
11,0,Clouds,297.21,0.0,,High
12,0,Clouds,298.68,0.0,,High
